"Horas_Estudio","Asistencia","Involucramiento_Parental","Acceso_Recursos","Actividades_Extracurriculares","Horas_Sueno","Puntuaciones_Previas","Nivel_Motivacion","Acceso_Internet","Sesiones_Tutoria","Ingresos_Familiares","Calidad_Profesor","Tipo_Escuela","Influencia_Companeros","Actividad_Fisica","Discapacidades_Aprendizaje","Nivel_Educativo_Padres","Distancia_Hogar","Sexo","Puntuacion_Examen"
22,63,"Bajo","Bajo","Si",7,53,"Media","Si",1,"Alto","Media","Publica","Neutral",4,"No","Secundaria","Cerca","Masculino",62
14,66,"Bajo","Medio","Si",6,96,"Baja","Si",0,"Alto","Media","Publica","Negativa",3,"No","Universitaria","Moderado","Masculino",61
15,61,"Medio","Medio","No",10,93,"Alta","Si",0,"Medio","Alta","Publica","Neutral",4,"No","Secundaria","Cerca","Masculino",63
21,85,"Medio","Bajo","No",6,77,"Media","Si",2,"Bajo","Media","Publica","Neutral",3,"No","Universitaria","Lejos","Masculino",66
6,83,"Medio","Medio","No",6,89,"Media","Si",1,"Bajo","Media","Publica","Positiva",4,"No","Postgrado","Cerca","Femenino",65
30,99,"Bajo","Medio","No",5,54,"Media","Si",0,"Medio","Media","Privada","Positiva",3,"No","Postgrado","Cerca","Masculino",72
23,95,"Alto","Medio","No",7,57,"Media","Si",1,"Bajo","Media","Privada","Neutral",2,"No","Secundaria","Cerca","Femenino",70
27,76,"Alto","Alto","Si",7,68,"Media","Si",1,"Medio","Media","Publica","Neutral",3,"No","Postgrado","Moderado","Femenino",71
11,75,"Alto","Alto","Si",9,77,"Media","No",1,"Alto","Alta","Privada","Neutral",2,"Si","Universitaria","Moderado","Masculino",64
27,72,"Medio","Alto","No",5,93,"Baja","Si",1,"Alto","Media","Publica","Positiva",2,"No","Universitaria","Cerca","Masculino",70
33,66,"Medio","Medio","No",8,77,"Media","Si",2,"Medio","Baja","Publica","Neutral",3,"No","Secundaria","Cerca","Masculino",68
12,66,"Bajo","Alto","Si",7,83,"Media","No",1,"Medio","Media","Publica","Neutral",3,"No","Secundaria","Cerca","Masculino",61
25,65,"Alto","Medio","Si",4,84,"Alta","Si",1,"Alto","Media","Publica","Positiva",2,"No","Secundaria","Cerca","Masculino",68
20,65,"Bajo","Medio","No",6,94,"Media","Si",1,"Bajo","Alta","Publica","Positiva",2,"No","Postgrado","Cerca","Femenino",64
11,70,"Medio","Alto","Si",6,89,"Baja","Si",2,"Medio","Media","Publica","Positiva",4,"No","Secundaria","Cerca","Femenino",64
23,72,"Medio","Alto","Si",10,99,"Media","Si",2,"Medio","Alta","Privada","Neutral",4,"No","Postgrado","Cerca","Femenino",71
25,98,"Medio","Alto","Si",8,51,"Media","Si",0,"Medio","Media","Privada","Positiva",2,"No","Universitaria","Moderado","Femenino",72
16,83,"Medio","Medio","Si",7,60,"Media","Si",0,"Alto","Media","Publica","Positiva",1,"No","Universitaria","Moderado","Femenino",66
27,100,"Bajo","Medio","Si",4,97,"Baja","Si",4,"Bajo","Alta","Publica","Positiva",3,"No","Secundaria","Cerca","Femenino",74
10,75,"Medio","Medio","Si",4,90,"Media","Si",3,"Medio","Alta","Publica","Positiva",3,"Si","Postgrado","Moderado","Masculino",65
11,78,"Alto","Alto","No",8,63,"Baja","Si",1,"Bajo","Media","Publica","Neutral",3,"No","Secundaria","Cerca","Femenino",64
21,73,"Alto","Medio","Si",8,99,"Media","Si",1,"Medio","Alta","Publica","Positiva",4,"No","Universitaria","Moderado","Masculino",69
20,67,"Medio","Medio","No",6,93,"Baja","No",1,"Bajo","Media","Publica","Negativa",3,"Si","Universitaria","Cerca","Masculino",62
16,66,"Medio","Medio","Si",7,53,"Alta","Si",2,"Medio","Media","Publica","Negativa",2,"No","Postgrado","Moderado","Masculino",62
25,98,"Bajo","Bajo","Si",7,91,"Media","Si",2,"Bajo","Baja","Publica","Positiva",3,"No","Postgrado","Cerca","Femenino",72
23,99,"Medio","Alto","No",7,89,"Alta","Si",1,"Medio","Media","Publica","Neutral",3,"No","Secundaria","Cerca","Femenino",73
25,62,"Medio","Bajo","No",6,61,"Alta","Si",1,"Medio","Media","Publica","Positiva",4,"No","Postgrado","Moderado","Femenino",64
19,66,"Medio","Medio","No",8,83,"Media","Si",2,"Medio","Alta","Publica","Neutral",3,"No","Secundaria","Cerca","Femenino",65
24,77,"Alto","Alto","Si",9,99,"Media","Si",1,"Bajo","Media","Publica","Positiva",1,"No","Secundaria","Cerca","Masculino",70
17,67,"Medio","Medio","Si",6,84,"Alta","Si",1,"Alto","Alta","Publica","Neutral",3,"No","Postgrado","Moderado","Femenino",66
32,75,"Bajo","Alto","No",5,91,"Baja","Si",1,"Alto","Media","Publica","Positiva",2,"No","Universitaria","Moderado","Femenino",70
15,65,"Medio","Alto","Si",6,55,"Baja","Si",2,"Medio","Media","Privada","Positiva",3,"No","Secundaria","Cerca","Femenino",63
33,78,"Bajo","Bajo","No",7,86,"Media","Si",1,"Bajo","Alta","Publica","Positiva",4,"No","Secundaria","Cerca","Masculino",69
20,71,"Alto","Medio","Si",8,60,"Baja","Si",0,"Medio","Media","Publica","Neutral",2,"No","Secundaria","Cerca","Masculino",64
12,74,"Bajo","Medio","No",8,54,"Media","Si",2,"Medio","Media","Privada","Positiva",5,"No","Postgrado","Moderado","Femenino",63
28,64,"Medio","Medio","No",8,78,"Baja","Si",2,"Medio","Media","Privada","Negativa",3,"No","Postgrado","Cerca","Masculino",66
21,77,"Medio","Medio","Si",8,88,"Baja","Si",2,"Alto","Media","Privada","Positiva",1,"No","Universitaria","Moderado","Femenino",68
25,99,"Medio","Medio","Si",7,77,"Media","Si",0,"Alto","Alta","Publica","Neutral",3,"No","Secundaria","Cerca","Masculino",97
27,73,"Bajo","Bajo","No",9,97,"Media","Si",2,"Medio","Alta","Publica","Neutral",1,"No","Secundaria","Cerca","Femenino",67
22,95,"Medio","Medio","No",7,85,"Media","Si",0,"Medio","Media","Privada","Positiva",4,"No","Universitaria","Cerca","Masculino",71
16,94,"Bajo","Bajo","Si",8,56,"Baja","Si",2,"Bajo","Alta","Publica","Positiva",2,"No","Universitaria","Cerca","Femenino",66
26,98,"Medio","Bajo","Si",7,97,"Media","Si",2,"Bajo","Media","Publica","Neutral",2,"Si","Postgrado","Moderado","Masculino",72
20,92,"Alto","Medio","Si",7,58,"Baja","Si",2,"Bajo","Baja","Publica","Neutral",4,"No","Postgrado","Cerca","Femenino",70
24,86,"Medio","Medio","Si",7,88,"Media","Si",1,"Bajo","Media","Publica","Neutral",3,"No","Secundaria","Lejos","Masculino",69
7,94,"Medio","Bajo","Si",9,57,"Alta","Si",2,"Medio","Media","Publica","Negativa",3,"No","Postgrado","Cerca","Femenino",66
23,63,"Alto","Alto","No",7,100,"Baja","Si",2,"Medio","Alta","Privada","Positiva",3,"No","Postgrado","Cerca","Femenino",69
16,79,"Medio","Medio","Si",6,67,"Baja","No",2,"Medio","Alta","Privada","Positiva",3,"No","Universitaria","Cerca","Masculino",65
30,100,"Alto","Alto","No",6,75,"Media","Si",0,"Bajo","Media","Publica","Neutral",4,"No","Universitaria","Moderado","Femenino",75
24,91,"Bajo","Medio","No",8,73,"Media","Si",2,"Bajo","Alta","Privada","Positiva",2,"No","Postgrado","Moderado","Masculino",70
21,98,"Alto","Bajo","Si",6,55,"Baja","Si",1,"Medio","Media","Publica","Positiva",3,"No","Secundaria","Cerca","Masculino",70
23,91,"Medio","Alto","Si",7,75,"Baja","Si",2,"Bajo","Alta","Publica","Negativa",2,"No","Secundaria","Lejos","Masculino",69
14,95,"Alto","Medio","No",7,57,"Media","Si",2,"Bajo","Baja","Publica","Neutral",2,"No","Universitaria","Cerca","Femenino",68
30,88,"Bajo","Medio","Si",6,90,"Alta","Si",4,"Alto","Media","Privada","Negativa",2,"No","Universitaria","Moderado","Masculino",73
32,90,"Medio","Medio","Si",5,98,"Alta","Si",0,"Medio","Alta","Publica","Neutral",3,"No","Universitaria","Moderado","Masculino",74
22,81,"Bajo","Bajo","No",5,90,"Media","Si",0,"Alto","Media","Publica","Positiva",2,"No","Universitaria","Moderado","Femenino",66
30,97,"Alto","Medio","Si",6,72,"Alta","Si",1,"Bajo","Alta","Publica","Positiva",2,"No","Secundaria","Lejos","Femenino",74
17,93,"Medio","Bajo","Si",5,50,"Baja","Si",3,"Alto","Media","Publica","Positiva",2,"No","Secundaria","Moderado","Masculino",67
15,94,"Alto","Medio","Si",8,52,"Baja","Si",1,"Medio","Media","Privada","Positiva",2,"No","Universitaria","Lejos","Femenino",67
20,87,"Medio","Alto","No",10,75,"Baja","Si",3,"Medio","Media","Privada","Neutral",2,"No","Universitaria","Cerca","Femenino",70
23,72,"Bajo","Alto","Si",6,84,"Media","Si",1,"Alto","Alta","Publica","Neutral",2,"No","Secundaria","Cerca","Masculino",67
18,61,"Medio","Bajo","Si",6,91,"Alta","Si",3,"Medio","Alta","Publica","Positiva",3,"No","Universitaria","Moderado","Femenino",80
23,97,"Medio","Alto","Si",6,80,"Baja","Si",1,"Bajo","Baja","Publica","Negativa",2,"No","Universitaria","Moderado","Masculino",70
22,83,"Alto","Medio","No",8,99,"Baja","Si",4,"Alto","Alta","Publica","Negativa",4,"Si","Secundaria","Cerca","Femenino",71
14,72,"Medio","Bajo","No",8,75,"Alta","Si",4,"Alto","Media","Privada","Positiva",2,"Si","Universitaria","Cerca","Masculino",64
23,66,"Alto","Alto","Si",7,80,"Media","Si",1,"Medio","Media","Publica","Positiva",3,"No","Universitaria","Moderado","Femenino",68
25,93,"Medio","Medio","No",5,62,"Media","Si",0,"Bajo","Media","Publica","Neutral",3,"No","Secundaria","Lejos","Masculino",68
21,93,"Medio","Medio","Si",6,67,"Media","No",1,"Alto","Media","Publica","Positiva",3,"No","Secundaria","Cerca","Femenino",69
27,93,"Alto","Bajo","Si",7,84,"Baja","Si",1,"Medio","Media","Privada","Neutral",2,"No","Postgrado","Cerca","Masculino",72
13,86,"Medio","Medio","No",7,80,"Media","Si",0,"Bajo","Media","Privada","Negativa",5,"No","Universitaria","Cerca","Masculino",65
23,75,"Bajo","Bajo","Si",7,68,"Media","Si",1,"Alto","Baja","Privada","Neutral",4,"Si","Secundaria","Cerca","Masculino",64
13,72,"Medio","Alto","No",8,56,"Baja","Si",1,"Bajo","Alta","Publica","Positiva",4,"No","Postgrado","Moderado","Femenino",64
13,60,"Bajo","Medio","No",5,67,"Alta","Si",1,"Bajo","Media","Publica","Positiva",4,"Si","Secundaria","Lejos","Masculino",58
16,93,"Alto","Medio","Si",7,52,"Baja","Si",2,"Medio","Alta","Publica","Neutral",3,"No","Secundaria","Cerca","Masculino",69
14,63,"Alto","Bajo","No",7,79,"Media","Si",1,"Bajo","Media","Publica","Neutral",3,"No","Secundaria","Cerca","Masculino",61
17,85,"Alto","Alto","Si",6,66,"Media","Si",0,"Medio","Alta","Publica","Neutral",2,"No","Universitaria","Moderado","Femenino",68
19,80,"Alto","Medio","Si",6,69,"Baja","Si",1,"Bajo","Baja","Privada","Neutral",4,"Si","Universitaria","Cerca","Masculino",66
25,81,"Medio","Medio","No",8,79,"Baja","Si",1,"Medio","Media","Publica","Neutral",4,"No","Universitaria","Cerca","Femenino",68
18,97,"Bajo","Alto","No",5,79,"Baja","Si",2,"Bajo","Alta","Publica","Positiva",3,"No","Universitaria","Moderado","Masculino",70
10,61,"Alto","Bajo","Si",10,79,"Media","Si",4,"Alto","Alta","Publica","Positiva",2,"Si","Universitaria","Moderado","Masculino",62
27,91,"Medio","Medio","No",8,75,"Baja","Si",2,"Medio","Alta","Privada","Neutral",3,"No","Secundaria","Cerca","Masculino",71
15,62,"Medio","Medio","No",7,74,"Alta","Si",0,"Bajo","Alta","Publica","Negativa",3,"No","Postgrado","Moderado","Femenino",61
20,62,"Alto","Medio","Si",7,91,"Baja","Si",1,"Medio","Baja","Publica","Negativa",3,"No","Universitaria","Cerca","Masculino",64
23,77,"Medio","Bajo","No",8,73,"Media","Si",1,"Bajo","Baja","Publica","Positiva",2,"No","Universitaria","Cerca","Masculino",65
21,63,"Bajo","Medio","Si",6,77,"Baja","Si",3,"Medio","Alta","Publica","Negativa",1,"No","Secundaria","Cerca","Masculino",63
27,92,"Alto","Medio","Si",6,99,"Baja","Si",4,"Bajo","Baja","Privada","Positiva",3,"No","Secundaria","Cerca","Femenino",74
23,81,"Medio","Alto","No",9,59,"Baja","Si",2,"Medio","Alta","Publica","Neutral",2,"No","Universitaria","Cerca","Masculino",68
15,61,"Alto","Medio","Si",6,86,"Alta","Si",2,"Alto","Alta","Publica","Neutral",3,"No","Secundaria","Cerca","Femenino",65
33,62,"Medio","Medio","No",7,74,"Baja","Si",2,"Medio","Media","Publica","Neutral",2,"No","Universitaria","Moderado","Masculino",66
21,85,"Medio","Alto","Si",6,92,"Media","Si",1,"Medio","Alta","Publica","Neutral",2,"Si","Secundaria","Moderado","Masculino",69
19,92,"Bajo","Medio","Si",7,70,"Baja","Si",2,"Alto","Media","Privada","Positiva",2,"No","Universitaria","Cerca","Masculino",69
26,78,"Alto","Medio","No",8,65,"Media","Si",3,"Medio","Media","Publica","Positiva",3,"No","Universitaria","Cerca","Femenino",70
21,82,"Medio","Medio","Si",10,60,"Alta","Si",3,"Alto","Alta","Publica","Positiva",4,"No","Secundaria","Cerca","Femenino",70
22,92,"Medio","Medio","Si",6,94,"Media","Si",1,"Medio","Media","Publica","Positiva",3,"No","Secundaria","Cerca","Masculino",71
35,84,"Medio","Medio","No",5,86,"Media","Si",1,"Medio","Media","Publica","Neutral",3,"No","Secundaria","Cerca","Femenino",72
18,69,"Medio","Bajo","No",7,54,"Media","Si",1,"Bajo","Alta","Publica","Neutral",4,"No","Secundaria","Moderado","Masculino",61
18,85,"Medio","Alto","Si",6,86,"Alta","No",1,"Medio","Media","Privada","Neutral",3,"No","Secundaria","Cerca","Femenino",68
21,85,"Medio","Bajo","Si",7,52,"Media","Si",3,"Bajo","Media","Privada","Neutral",3,"No","Secundaria","Cerca","Masculino",66
26,89,"Medio","Medio","Si",8,59,"Baja","Si",1,"Bajo","Alta","Publica","Neutral",4,"No","Secundaria","Cerca","Masculino",70
11,85,"Medio","Bajo","No",10,80,"Baja","No",0,"Bajo","Alta","Publica","Positiva",3,"No","Universitaria","Cerca","Femenino",63
8,99,"Medio","Alto","Si",6,73,"Media","Si",1,"Medio",NA,"Publica","Positiva",3,"No","Secundaria","Lejos","Femenino",68
16,68,"Bajo","Medio","Si",4,92,"Media","No",1,"Medio","Media","Publica","Negativa",4,"No","Universitaria","Cerca","Masculino",62
10,98,"Medio","Alto","No",7,80,"Baja","Si",3,"Medio","Media","Privada","Neutral",3,"No","Universitaria","Cerca","Masculino",69
17,82,"Medio","Medio","Si",8,98,"Media","Si",3,"Medio","Alta","Publica","Positiva",4,"No","Secundaria","Moderado","Masculino",69
23,87,"Medio","Bajo","Si",6,93,"Media","Si",1,"Alto","Alta","Privada","Positiva",4,"No","Postgrado","Cerca","Femenino",72
15,64,"Alto","Medio","Si",7,67,"Media","Si",2,"Bajo","Alta","Publica","Positiva",3,"No","Secundaria","Cerca","Masculino",64
11,75,"Bajo","Medio","No",7,92,"Media","No",2,"Bajo","Alta","Publica","Positiva",4,"No","Universitaria","Moderado","Femenino",63
20,91,"Medio","Medio","Si",7,93,"Alta","Si",1,"Bajo","Media","Publica","Negativa",3,"No","Postgrado","Moderado","Masculino",70
25,88,"Bajo","Medio","Si",8,98,"Baja","No",1,"Bajo","Baja","Privada","Neutral",4,"No","Postgrado","Cerca","Masculino",69
10,62,"Alto","Alto","No",7,51,"Media","Si",1,"Medio","Alta","Privada","Positiva",2,"No","Secundaria","Cerca","Masculino",61
25,82,"Alto","Alto","No",8,94,"Baja","Si",2,"Bajo","Media","Publica","Neutral",3,"No","Secundaria","Moderado","Masculino",70
25,64,"Medio","Medio","Si",4,53,"Baja","Si",1,"Medio","Media","Publica","Neutral",2,"No","Universitaria","Cerca","Masculino",64
26,100,"Alto","Alto","Si",6,76,"Alta","Si",0,"Medio","Alta","Publica","Negativa",4,"No","Postgrado","Cerca","Masculino",76
27,96,"Medio","Medio","Si",6,71,"Media","Si",2,"Medio","Media","Publica","Neutral",2,"No","Universitaria","Cerca","Femenino",73
33,61,"Bajo","Bajo","Si",5,96,"Media","Si",2,"Medio",NA,"Publica","Negativa",3,"No","Secundaria","Cerca","Masculino",67
18,94,"Medio","Medio","Si",7,70,"Media","No",2,"Medio","Alta","Publica","Negativa",3,"No","Universitaria","Cerca","Femenino",69
21,97,"Medio","Medio","Si",6,80,"Baja","Si",2,"Medio","Media","Privada","Positiva",4,"No","Universitaria","Cerca","Masculino",72
18,74,"Medio","Medio","No",6,85,"Media","Si",4,"Medio","Media","Privada","Negativa",3,"No","Universitaria","Moderado","Femenino",66
20,89,"Medio","Medio","Si",8,51,"Media","Si",3,"Medio","Alta","Publica","Positiva",3,"No","Postgrado","Cerca","Femenino",70
29,78,"Medio","Alto","Si",7,80,"Media","Si",2,"Medio","Media","Publica","Positiva",4,"No","Postgrado","Cerca","Femenino",73
12,86,"Alto","Medio","Si",5,76,"Baja","No",2,"Alto","Media","Publica","Positiva",3,"No","Postgrado","Cerca","Femenino",68
15,74,"Medio","Alto","No",6,80,"Media","Si",2,"Alto","Media","Publica","Negativa",3,"No","Postgrado","Moderado","Masculino",66
28,73,"Bajo","Medio","Si",8,54,"Media","Si",4,"Medio","Media","Privada","Neutral",1,"No","Secundaria","Cerca","Femenino",67
26,77,"Medio","Bajo","No",7,53,"Alta","No",3,"Medio","Alta","Privada","Positiva",3,"No","Secundaria","Cerca","Femenino",67
18,66,"Medio","Alto","Si",9,59,"Media","No",0,"Bajo","Media","Privada","Positiva",3,"No","Secundaria","Cerca","Masculino",62
25,93,"Bajo","Medio","No",8,93,"Media","Si",2,"Medio","Media","Publica","Positiva",3,"No","Universitaria","Cerca","Masculino",72
22,74,"Bajo","Alto","Si",6,68,"Media","Si",0,"Medio","Baja","Publica","Positiva",4,"No","Secundaria","Lejos","Masculino",65
29,76,"Medio","Bajo","Si",9,72,"Media","Si",1,"Alto","Media","Publica","Positiva",3,"No","Secundaria","Cerca","Masculino",69
20,96,"Medio","Alto","No",9,70,"Media","Si",2,"Bajo","Baja","Publica","Positiva",2,"Si","Secundaria","Cerca","Masculino",69
26,80,"Alto","Medio","Si",4,86,"Media","No",0,"Bajo","Media","Publica","Positiva",4,"No","Universitaria","Moderado","Masculino",69
36,82,"Bajo","Bajo","Si",7,63,"Media","Si",0,"Medio","Media","Privada","Positiva",3,"No","Secundaria","Cerca","Masculino",69
24,98,"Bajo","Medio","Si",6,53,"Media","Si",1,"Medio","Baja","Publica","Neutral",2,"No","Secundaria","Cerca","Femenino",69
20,95,"Medio","Alto","Si",7,69,"Baja","Si",0,"Medio","Alta","Publica","Neutral",3,"No","Secundaria","Cerca","Masculino",70
24,67,"Alto","Bajo","No",6,86,"Media","Si",6,"Bajo","Media","Privada","Positiva",3,"Si","Postgrado","Moderado","Femenino",67
18,79,"Medio","Alto","Si",6,96,"Media","Si",3,"Medio","Baja","Publica","Positiva",3,"Si","Postgrado","Cerca","Masculino",69
34,99,"Medio","Medio","Si",8,53,"Media","Si",0,"Medio","Alta","Publica","Neutral",5,"No","Universitaria","Cerca","Masculino",75
21,75,"Bajo","Medio","Si",5,91,"Media","Si",2,"Bajo","Baja","Publica","Neutral",3,"No","Secundaria","Cerca","Masculino",66
18,75,"Medio","Bajo","Si",7,53,"Media","Si",0,"Alto","Alta","Publica","Neutral",2,"No","Secundaria","Cerca","Masculino",63
15,68,"Medio","Medio","Si",5,67,"Media","Si",3,"Medio","Alta","Privada","Negativa",4,"No","Postgrado","Moderado","Masculino",64
27,65,"Medio","Medio","Si",9,51,"Media","Si",2,"Alto","Media","Privada","Positiva",2,"No","Postgrado","Moderado","Femenino",66
25,90,"Medio","Medio","Si",7,96,"Media","Si",1,"Medio","Media","Publica","Positiva",4,"No","Universitaria","Moderado","Masculino",72
17,91,"Medio","Alto","No",8,85,"Alta","Si",3,"Medio","Alta","Publica","Neutral",4,"No","Universitaria","Moderado","Femenino",71
23,99,"Bajo","Medio","Si",7,68,"Media","Si",0,"Alto","Alta","Privada","Positiva",2,"No","Secundaria","Lejos","Masculino",70
11,91,"Alto","Medio","No",7,69,"Media","Si",2,"Bajo","Media","Privada","Positiva",2,"No","Universitaria","Cerca","Masculino",67
21,70,"Medio","Bajo","No",7,82,"Alta","Si",0,"Alto","Alta","Publica","Positiva",3,"No","Secundaria","Cerca","Femenino",65
23,62,"Alto","Alto","Si",9,54,"Baja","Si",3,"Bajo","Media","Privada","Neutral",4,"No","Secundaria","Cerca","Masculino",65
30,99,"Medio","Medio","Si",6,57,"Media","Si",0,"Bajo","Media","Publica","Neutral",4,"No","Postgrado","Cerca","Masculino",73
15,74,"Medio","Medio","Si",4,92,"Baja","Si",1,"Medio","Media","Privada","Positiva",3,"No","Postgrado","Cerca","Masculino",66
12,72,"Bajo","Medio","Si",6,60,"Alta","Si",0,"Bajo","Media","Publica","Neutral",4,"No","Postgrado","Cerca","Masculino",62
15,96,"Medio","Alto","No",5,86,"Media","Si",2,"Alto","Media","Privada","Positiva",2,"No","Secundaria","Cerca","Masculino",71
12,83,"Medio","Alto","No",8,61,"Media","Si",3,"Alto","Media","Publica","Neutral",5,"Si","Secundaria","Cerca","Masculino",66
28,69,"Alto","Alto","Si",7,54,"Baja","No",1,"Bajo","Media","Publica","Neutral",2,"No","Universitaria","Lejos","Masculino",65
29,96,"Medio","Alto","Si",8,95,"Media","Si",0,"Alto","Media","Privada","Positiva",2,"No","Secundaria","Cerca","Femenino",75
22,100,"Alto","Medio","No",7,95,"Media","Si",2,"Bajo","Media","Publica","Positiva",4,"No","Universitaria","Cerca","Masculino",74
27,63,"Medio","Bajo","Si",7,80,"Alta","Si",1,"Medio","Alta","Privada","Neutral",3,"No","Secundaria","Moderado","Masculino",65
21,94,"Medio","Medio","No",7,73,"Baja","Si",2,"Bajo","Media","Privada","Positiva",3,"No","Postgrado","Cerca","Femenino",71
19,76,"Alto","Bajo","Si",9,78,"Baja","Si",1,"Bajo","Media","Publica","Negativa",1,"No","Postgrado","Cerca","Femenino",65
18,81,"Medio","Bajo","Si",7,70,"Alta","Si",0,"Bajo","Media","Privada","Neutral",2,"No","Universitaria","Cerca","Masculino",65
18,97,"Medio","Bajo","No",9,88,"Media","Si",0,"Bajo","Media","Publica","Neutral",4,"No","Secundaria","Moderado","Femenino",67
11,99,"Medio","Bajo","Si",9,88,"Media","Si",2,"Bajo","Media","Publica","Neutral",2,"No","Secundaria","Moderado","Masculino",67
22,70,"Medio","Medio","No",7,91,"Media","Si",2,"Medio","Media","Publica","Positiva",1,"No","Secundaria","Cerca","Masculino",66
20,69,"Alto","Medio","Si",7,76,"Alta","Si",1,"Medio","Media","Publica","Positiva",3,"No","Secundaria","Cerca","Femenino",67
24,63,"Medio","Medio","No",6,90,"Media","No",2,"Bajo","Media","Privada","Neutral",5,"No","Postgrado","Cerca","Femenino",66
21,82,"Bajo","Alto","No",9,58,"Media","Si",0,"Medio","Media","Publica","Negativa",2,"No","Secundaria","Cerca","Masculino",65
19,61,"Alto","Medio","Si",6,52,"Baja","No",1,"Bajo","Media","Publica","Neutral",3,"No","Secundaria","Lejos","Femenino",59
15,76,"Alto","Alto","Si",6,82,"Media","Si",4,"Bajo","Alta","Privada","Positiva",4,"No","Secundaria","Moderado","Femenino",69
