"Horas_Estudio","Asistencia","Acceso_Recursos","Actividades_Extracurriculares","Horas_Sueno","Puntuaciones_Previas","Acceso_Internet","Sesiones_Tutoria","Ingresos_Familiares","Influencia_Companeros","Actividad_Fisica","Discapacidades_Aprendizaje","Nivel_Educativo_Padres","Distancia_Hogar","Sexo","Puntuacion_Examen","Sesiones_Tutoria_log","Asistencia_log","Asistencia_sqrt","Asistencia_boxcox","Nivel_Motivacion_Media","Nivel_Motivacion_Alta","Involucramiento_Parental_Medio","Involucramiento_Parental_Alto","Calidad_Profesor_Media","Calidad_Profesor_Alta","Tipo_Escuela_Privada"
16,79,"Medio","Si",6,67,"No",2,"Medio","Positiva",3,"No","Universitaria","Cerca","Masculino",65,1.09861228866811,4.38202663467388,8.88819441731559,28.9971527495702,0,0,1,0,0,1,1
30,100,"Alto","No",6,75,"Si",0,"Bajo","Neutral",4,"No","Universitaria","Moderado","Femenino",75,0,4.61512051684126,10,34.4555204501369,1,0,0,1,1,0,0
24,91,"Medio","No",8,73,"Si",2,"Bajo","Positiva",2,"No","Postgrado","Moderado","Masculino",70,1.09861228866811,4.52178857704904,9.53939201416946,32.1630474763355,1,0,0,0,0,1,1
21,98,"Bajo","Si",6,55,"Si",1,"Medio","Positiva",3,"No","Secundaria","Cerca","Masculino",70,0.693147180559945,4.59511985013459,9.89949493661167,33.9516228179442,0,0,0,1,1,0,0
23,91,"Alto","Si",7,75,"Si",2,"Bajo","Negativa",2,"No","Secundaria","Lejos","Masculino",69,1.09861228866811,4.52178857704904,9.53939201416946,32.1630474763355,0,0,1,0,0,1,0
14,95,"Medio","No",7,57,"Si",2,"Bajo","Neutral",2,"No","Universitaria","Cerca","Femenino",68,1.09861228866811,4.56434819146784,9.74679434480896,33.1899475010386,1,0,0,1,0,0,0
30,88,"Medio","Si",6,90,"Si",4,"Alto","Negativa",2,"No","Universitaria","Moderado","Masculino",73,1.6094379124341,4.48863636973214,9.38083151964686,31.3839670841923,0,1,0,0,1,0,1
32,90,"Medio","Si",5,98,"Si",0,"Medio","Neutral",3,"No","Universitaria","Moderado","Masculino",74,0,4.51085950651685,9.48683298050514,31.9042224374586,0,1,1,0,0,1,0
22,81,"Bajo","No",5,90,"Si",0,"Alto","Positiva",2,"No","Universitaria","Moderado","Femenino",66,0,4.40671924726425,9,29.5343173821803,1,0,0,0,1,0,0
30,97,"Medio","Si",6,72,"Si",1,"Bajo","Positiva",2,"No","Secundaria","Lejos","Femenino",74,0.693147180559945,4.58496747867057,9.8488578017961,33.6985186145644,0,1,0,1,0,1,0
17,93,"Bajo","Si",5,50,"Si",3,"Alto","Positiva",2,"No","Secundaria","Moderado","Masculino",67,1.38629436111989,4.54329478227,9.64365076099295,32.6781539201505,0,0,1,0,1,0,0
15,94,"Medio","Si",8,52,"Si",1,"Medio","Positiva",2,"No","Universitaria","Lejos","Femenino",67,0.693147180559945,4.55387689160054,9.69535971483266,32.9344590650483,0,0,0,1,1,0,1
20,87,"Alto","No",10,75,"Si",3,"Medio","Neutral",2,"No","Universitaria","Cerca","Femenino",70,1.38629436111989,4.47733681447821,9.32737905308882,31.1225111484748,0,0,1,0,1,0,1
23,72,"Alto","Si",6,84,"Si",1,"Alto","Neutral",2,"No","Secundaria","Cerca","Masculino",67,0.693147180559945,4.29045944114839,8.48528137423857,27.0838897841752,1,0,0,0,0,1,0
18,61,"Bajo","Si",6,91,"Si",3,"Medio","Positiva",3,"No","Universitaria","Moderado","Femenino",80,1.38629436111989,4.12713438504509,7.81024967590665,23.959683148738,0,1,1,0,0,1,0
23,97,"Alto","Si",6,80,"Si",1,"Bajo","Negativa",2,"No","Universitaria","Moderado","Masculino",70,0.693147180559945,4.58496747867057,9.8488578017961,33.6985186145644,0,0,1,0,0,0,0
22,83,"Medio","No",8,99,"Si",4,"Alto","Negativa",4,"Si","Secundaria","Cerca","Femenino",71,1.6094379124341,4.43081679884331,9.1104335791443,30.0675172565702,0,0,0,1,0,1,0
14,72,"Bajo","No",8,75,"Si",4,"Alto","Positiva",2,"Si","Universitaria","Cerca","Masculino",64,1.6094379124341,4.29045944114839,8.48528137423857,27.0838897841752,0,1,1,0,1,0,1
23,66,"Alto","Si",7,80,"Si",1,"Medio","Positiva",3,"No","Universitaria","Moderado","Femenino",68,0.693147180559945,4.20469261939097,8.12403840463596,25.3990837029176,1,0,0,1,1,0,0
25,93,"Medio","No",5,62,"Si",0,"Bajo","Neutral",3,"No","Secundaria","Lejos","Masculino",68,0,4.54329478227,9.64365076099295,32.6781539201505,1,0,1,0,1,0,0
21,93,"Medio","Si",6,67,"No",1,"Alto","Positiva",3,"No","Secundaria","Cerca","Femenino",69,0.693147180559945,4.54329478227,9.64365076099295,32.6781539201505,1,0,1,0,1,0,0
27,93,"Bajo","Si",7,84,"Si",1,"Medio","Neutral",2,"No","Postgrado","Cerca","Masculino",72,0.693147180559945,4.54329478227,9.64365076099295,32.6781539201505,0,0,0,1,1,0,1
13,86,"Medio","No",7,80,"Si",0,"Bajo","Negativa",5,"No","Universitaria","Cerca","Masculino",65,0,4.46590811865458,9.2736184954957,30.8601520614316,1,0,1,0,1,0,1
23,75,"Bajo","Si",7,68,"Si",1,"Alto","Neutral",4,"Si","Secundaria","Cerca","Masculino",64,0.693147180559945,4.33073334028633,8.66025403784439,27.9103973090706,1,0,0,0,0,0,1
13,72,"Alto","No",8,56,"Si",1,"Bajo","Positiva",4,"No","Postgrado","Moderado","Femenino",64,0.693147180559945,4.29045944114839,8.48528137423857,27.0838897841752,0,0,1,0,0,1,0
13,60,"Medio","No",5,67,"Si",1,"Bajo","Positiva",4,"Si","Secundaria","Lejos","Masculino",58,0.693147180559945,4.11087386417331,7.74596669241483,23.6676209733059,0,1,0,0,1,0,0
16,93,"Medio","Si",7,52,"Si",2,"Medio","Neutral",3,"No","Secundaria","Cerca","Masculino",69,1.09861228866811,4.54329478227,9.64365076099295,32.6781539201505,0,0,0,1,0,1,0
14,63,"Bajo","No",7,79,"Si",1,"Bajo","Neutral",3,"No","Secundaria","Cerca","Masculino",61,0.693147180559945,4.15888308335967,7.93725393319377,24.5395387185845,1,0,0,1,1,0,0
17,85,"Alto","Si",6,66,"Si",0,"Medio","Neutral",2,"No","Universitaria","Moderado","Femenino",68,0,4.45434729625351,9.21954445729289,30.5968761463216,1,0,0,1,0,1,0
19,80,"Medio","Si",6,69,"Si",1,"Bajo","Neutral",4,"Si","Universitaria","Cerca","Masculino",66,0.693147180559945,4.39444915467244,8.94427190999916,29.2662386722107,0,0,0,1,0,0,1
25,81,"Medio","No",8,79,"Si",1,"Medio","Neutral",4,"No","Universitaria","Cerca","Femenino",68,0.693147180559945,4.40671924726425,9,29.5343173821803,0,0,1,0,1,0,0
18,97,"Alto","No",5,79,"Si",2,"Bajo","Positiva",3,"No","Universitaria","Moderado","Masculino",70,1.09861228866811,4.58496747867057,9.8488578017961,33.6985186145644,0,0,0,0,0,1,0
10,61,"Bajo","Si",10,79,"Si",4,"Alto","Positiva",2,"Si","Universitaria","Moderado","Masculino",62,1.6094379124341,4.12713438504509,7.81024967590665,23.959683148738,1,0,0,1,0,1,0
27,91,"Medio","No",8,75,"Si",2,"Medio","Neutral",3,"No","Secundaria","Cerca","Masculino",71,1.09861228866811,4.52178857704904,9.53939201416946,32.1630474763355,0,0,1,0,0,1,1
15,62,"Medio","No",7,74,"Si",0,"Bajo","Negativa",3,"No","Postgrado","Moderado","Femenino",61,0,4.14313472639153,7.87400787401181,24.2503124054604,0,1,1,0,0,1,0
20,62,"Medio","Si",7,91,"Si",1,"Medio","Negativa",3,"No","Universitaria","Cerca","Masculino",64,0.693147180559945,4.14313472639153,7.87400787401181,24.2503124054604,0,0,0,1,0,0,0
23,77,"Bajo","No",8,73,"Si",1,"Bajo","Positiva",2,"No","Universitaria","Cerca","Masculino",65,0.693147180559945,4.35670882668959,8.77496438739212,28.4558923484917,1,0,1,0,0,0,0
21,63,"Medio","Si",6,77,"Si",3,"Medio","Negativa",1,"No","Secundaria","Cerca","Masculino",63,1.38629436111989,4.15888308335967,7.93725393319377,24.5395387185845,0,0,0,0,0,1,0
27,92,"Medio","Si",6,99,"Si",4,"Bajo","Positiva",3,"No","Secundaria","Cerca","Femenino",74,1.6094379124341,4.53259949315326,9.59166304662544,32.4210206311119,0,0,0,1,0,0,1
23,81,"Alto","No",9,59,"Si",2,"Medio","Neutral",2,"No","Universitaria","Cerca","Masculino",68,1.09861228866811,4.40671924726425,9,29.5343173821803,0,0,1,0,0,1,0
15,61,"Medio","Si",6,86,"Si",2,"Alto","Neutral",3,"No","Secundaria","Cerca","Femenino",65,1.09861228866811,4.12713438504509,7.81024967590665,23.959683148738,0,1,0,1,0,1,0
33,62,"Medio","No",7,74,"Si",2,"Medio","Neutral",2,"No","Universitaria","Moderado","Masculino",66,1.09861228866811,4.14313472639153,7.87400787401181,24.2503124054604,0,0,1,0,1,0,0
21,85,"Alto","Si",6,92,"Si",1,"Medio","Neutral",2,"Si","Secundaria","Moderado","Masculino",69,0.693147180559945,4.45434729625351,9.21954445729289,30.5968761463216,1,0,1,0,0,1,0
19,92,"Medio","Si",7,70,"Si",2,"Alto","Positiva",2,"No","Universitaria","Cerca","Masculino",69,1.09861228866811,4.53259949315326,9.59166304662544,32.4210206311119,0,0,0,0,1,0,1
26,78,"Medio","No",8,65,"Si",3,"Medio","Positiva",3,"No","Universitaria","Cerca","Femenino",70,1.38629436111989,4.36944785246702,8.83176086632785,28.7270430074796,1,0,0,1,1,0,0
21,82,"Medio","Si",10,60,"Si",3,"Alto","Positiva",4,"No","Secundaria","Cerca","Femenino",70,1.38629436111989,4.4188406077966,9.05538513813742,29.8014050155455,0,1,1,0,0,1,0
22,92,"Medio","Si",6,94,"Si",1,"Medio","Positiva",3,"No","Secundaria","Cerca","Masculino",71,0.693147180559945,4.53259949315326,9.59166304662544,32.4210206311119,1,0,1,0,1,0,0
35,84,"Medio","No",5,86,"Si",1,"Medio","Neutral",3,"No","Secundaria","Cerca","Femenino",72,0.693147180559945,4.44265125649032,9.16515138991168,30.3326693556488,1,0,1,0,1,0,0
18,69,"Bajo","No",7,54,"Si",1,"Bajo","Neutral",4,"No","Secundaria","Moderado","Masculino",61,0.693147180559945,4.24849524204936,8.30662386291807,26.2469825906804,1,0,1,0,0,1,0
18,85,"Alto","Si",6,86,"No",1,"Medio","Neutral",3,"No","Secundaria","Cerca","Femenino",68,0.693147180559945,4.45434729625351,9.21954445729289,30.5968761463216,0,1,1,0,1,0,1
21,85,"Bajo","Si",7,52,"Si",3,"Bajo","Neutral",3,"No","Secundaria","Cerca","Masculino",66,1.38629436111989,4.45434729625351,9.21954445729289,30.5968761463216,1,0,1,0,1,0,1
26,89,"Medio","Si",8,59,"Si",1,"Bajo","Neutral",4,"No","Secundaria","Cerca","Masculino",70,0.693147180559945,4.49980967033027,9.4339811320566,31.6445331884519,0,0,1,0,0,1,0
11,85,"Bajo","No",10,80,"No",0,"Bajo","Positiva",3,"No","Universitaria","Cerca","Femenino",63,0,4.45434729625351,9.21954445729289,30.5968761463216,0,0,1,0,0,1,0
16,68,"Medio","Si",4,92,"No",1,"Medio","Negativa",4,"No","Universitaria","Cerca","Masculino",62,0.693147180559945,4.23410650459726,8.24621125123532,25.9656018732522,1,0,0,0,1,0,0
10,98,"Alto","No",7,80,"Si",3,"Medio","Neutral",3,"No","Universitaria","Cerca","Masculino",69,1.38629436111989,4.59511985013459,9.89949493661167,33.9516228179442,0,0,1,0,1,0,1
17,82,"Medio","Si",8,98,"Si",3,"Medio","Positiva",4,"No","Secundaria","Moderado","Masculino",69,1.38629436111989,4.4188406077966,9.05538513813742,29.8014050155455,1,0,1,0,0,1,0
23,87,"Bajo","Si",6,93,"Si",1,"Alto","Positiva",4,"No","Postgrado","Cerca","Femenino",72,0.693147180559945,4.47733681447821,9.32737905308882,31.1225111484748,1,0,1,0,0,1,1
15,64,"Medio","Si",7,67,"Si",2,"Bajo","Positiva",3,"No","Secundaria","Cerca","Masculino",64,1.09861228866811,4.17438726989564,8,24.8273909713608,1,0,0,1,0,1,0
11,75,"Medio","No",7,92,"No",2,"Bajo","Positiva",4,"No","Universitaria","Moderado","Femenino",63,1.09861228866811,4.33073334028633,8.66025403784439,27.9103973090706,1,0,0,0,0,1,0
20,91,"Medio","Si",7,93,"Si",1,"Bajo","Negativa",3,"No","Postgrado","Moderado","Masculino",70,0.693147180559945,4.52178857704904,9.53939201416946,32.1630474763355,0,1,1,0,1,0,0
25,88,"Medio","Si",8,98,"No",1,"Bajo","Neutral",4,"No","Postgrado","Cerca","Masculino",69,0.693147180559945,4.48863636973214,9.38083151964686,31.3839670841923,0,0,0,0,0,0,1
10,62,"Alto","No",7,51,"Si",1,"Medio","Positiva",2,"No","Secundaria","Cerca","Masculino",61,0.693147180559945,4.14313472639153,7.87400787401181,24.2503124054604,1,0,0,1,0,1,1
25,82,"Alto","No",8,94,"Si",2,"Bajo","Neutral",3,"No","Secundaria","Moderado","Masculino",70,1.09861228866811,4.4188406077966,9.05538513813742,29.8014050155455,0,0,0,1,1,0,0
25,64,"Medio","Si",4,53,"Si",1,"Medio","Neutral",2,"No","Universitaria","Cerca","Masculino",64,0.693147180559945,4.17438726989564,8,24.8273909713608,0,0,1,0,1,0,0
26,100,"Alto","Si",6,76,"Si",0,"Medio","Negativa",4,"No","Postgrado","Cerca","Masculino",76,0,4.61512051684126,10,34.4555204501369,0,1,0,1,0,1,0
27,96,"Medio","Si",6,71,"Si",2,"Medio","Neutral",2,"No","Universitaria","Cerca","Femenino",73,1.09861228866811,4.57471097850338,9.79795897113271,33.4446303869241,1,0,1,0,1,0,0
18,94,"Medio","Si",7,70,"No",2,"Medio","Negativa",3,"No","Universitaria","Cerca","Femenino",69,1.09861228866811,4.55387689160054,9.69535971483266,32.9344590650483,1,0,1,0,0,1,0
21,97,"Medio","Si",6,80,"Si",2,"Medio","Positiva",4,"No","Universitaria","Cerca","Masculino",72,1.09861228866811,4.58496747867057,9.8488578017961,33.6985186145644,0,0,1,0,1,0,1
18,74,"Medio","No",6,85,"Si",4,"Medio","Negativa",3,"No","Universitaria","Moderado","Femenino",66,1.6094379124341,4.31748811353631,8.60232526704263,27.6360160846992,1,0,1,0,1,0,1
20,89,"Medio","Si",8,51,"Si",3,"Medio","Positiva",3,"No","Postgrado","Cerca","Femenino",70,1.38629436111989,4.49980967033027,9.4339811320566,31.6445331884519,1,0,1,0,0,1,0
29,78,"Alto","Si",7,80,"Si",2,"Medio","Positiva",4,"No","Postgrado","Cerca","Femenino",73,1.09861228866811,4.36944785246702,8.83176086632785,28.7270430074796,1,0,1,0,1,0,0
12,86,"Medio","Si",5,76,"No",2,"Alto","Positiva",3,"No","Postgrado","Cerca","Femenino",68,1.09861228866811,4.46590811865458,9.2736184954957,30.8601520614316,0,0,0,1,1,0,0
15,74,"Alto","No",6,80,"Si",2,"Alto","Negativa",3,"No","Postgrado","Moderado","Masculino",66,1.09861228866811,4.31748811353631,8.60232526704263,27.6360160846992,1,0,1,0,1,0,0
28,73,"Medio","Si",8,54,"Si",4,"Medio","Neutral",1,"No","Secundaria","Cerca","Femenino",67,1.6094379124341,4.30406509320417,8.54400374531753,27.3605202070912,1,0,0,0,1,0,1
26,77,"Bajo","No",7,53,"No",3,"Medio","Positiva",3,"No","Secundaria","Cerca","Femenino",67,1.38629436111989,4.35670882668959,8.77496438739212,28.4558923484917,0,1,1,0,0,1,1
18,66,"Alto","Si",9,59,"No",0,"Bajo","Positiva",3,"No","Secundaria","Cerca","Masculino",62,0,4.20469261939097,8.12403840463596,25.3990837029176,1,0,1,0,1,0,1
25,93,"Medio","No",8,93,"Si",2,"Medio","Positiva",3,"No","Universitaria","Cerca","Masculino",72,1.09861228866811,4.54329478227,9.64365076099295,32.6781539201505,1,0,0,0,1,0,0
22,74,"Alto","Si",6,68,"Si",0,"Medio","Positiva",4,"No","Secundaria","Lejos","Masculino",65,0,4.31748811353631,8.60232526704263,27.6360160846992,1,0,0,0,0,0,0
29,76,"Bajo","Si",9,72,"Si",1,"Alto","Positiva",3,"No","Secundaria","Cerca","Masculino",69,0.693147180559945,4.34380542185368,8.71779788708135,28.1836831634198,1,0,1,0,1,0,0
20,96,"Alto","No",9,70,"Si",2,"Bajo","Positiva",2,"Si","Secundaria","Cerca","Masculino",69,1.09861228866811,4.57471097850338,9.79795897113271,33.4446303869241,1,0,1,0,0,0,0
26,80,"Medio","Si",4,86,"No",0,"Bajo","Positiva",4,"No","Universitaria","Moderado","Masculino",69,0,4.39444915467244,8.94427190999916,29.2662386722107,1,0,0,1,1,0,0
36,82,"Bajo","Si",7,63,"Si",0,"Medio","Positiva",3,"No","Secundaria","Cerca","Masculino",69,0,4.4188406077966,9.05538513813742,29.8014050155455,1,0,0,0,1,0,1
24,98,"Medio","Si",6,53,"Si",1,"Medio","Neutral",2,"No","Secundaria","Cerca","Femenino",69,0.693147180559945,4.59511985013459,9.89949493661167,33.9516228179442,1,0,0,0,0,0,0
20,95,"Alto","Si",7,69,"Si",0,"Medio","Neutral",3,"No","Secundaria","Cerca","Masculino",70,0,4.56434819146784,9.74679434480896,33.1899475010386,0,0,1,0,0,1,0
24,67,"Bajo","No",6,86,"Si",6,"Bajo","Positiva",3,"Si","Postgrado","Moderado","Femenino",67,1.94591014905531,4.21950770517611,8.18535277187245,25.6829769762357,1,0,0,1,1,0,1
18,79,"Alto","Si",6,96,"Si",3,"Medio","Positiva",3,"Si","Postgrado","Cerca","Masculino",69,1.38629436111989,4.38202663467388,8.88819441731559,28.9971527495702,1,0,1,0,0,0,0
34,99,"Medio","Si",8,53,"Si",0,"Medio","Neutral",5,"No","Universitaria","Cerca","Masculino",75,0,4.60517018598809,9.9498743710662,34.2039533818444,1,0,1,0,0,1,0
21,75,"Medio","Si",5,91,"Si",2,"Bajo","Neutral",3,"No","Secundaria","Cerca","Masculino",66,1.09861228866811,4.33073334028633,8.66025403784439,27.9103973090706,1,0,0,0,0,0,0
18,75,"Bajo","Si",7,53,"Si",0,"Alto","Neutral",2,"No","Secundaria","Cerca","Masculino",63,0,4.33073334028633,8.66025403784439,27.9103973090706,1,0,1,0,0,1,0
15,68,"Medio","Si",5,67,"Si",3,"Medio","Negativa",4,"No","Postgrado","Moderado","Masculino",64,1.38629436111989,4.23410650459726,8.24621125123532,25.9656018732522,1,0,1,0,0,1,1
27,65,"Medio","Si",9,51,"Si",2,"Alto","Positiva",2,"No","Postgrado","Moderado","Femenino",66,1.09861228866811,4.18965474202643,8.06225774829855,25.1138970113555,1,0,1,0,1,0,1
25,90,"Medio","Si",7,96,"Si",1,"Medio","Positiva",4,"No","Universitaria","Moderado","Masculino",72,0.693147180559945,4.51085950651685,9.48683298050514,31.9042224374586,1,0,1,0,1,0,0
17,91,"Alto","No",8,85,"Si",3,"Medio","Neutral",4,"No","Universitaria","Moderado","Femenino",71,1.38629436111989,4.52178857704904,9.53939201416946,32.1630474763355,0,1,1,0,0,1,0
23,99,"Medio","Si",7,68,"Si",0,"Alto","Positiva",2,"No","Secundaria","Lejos","Masculino",70,0,4.60517018598809,9.9498743710662,34.2039533818444,1,0,0,0,0,1,1
11,91,"Medio","No",7,69,"Si",2,"Bajo","Positiva",2,"No","Universitaria","Cerca","Masculino",67,1.09861228866811,4.52178857704904,9.53939201416946,32.1630474763355,1,0,0,1,1,0,1
21,70,"Bajo","No",7,82,"Si",0,"Alto","Positiva",3,"No","Secundaria","Cerca","Femenino",65,0,4.26267987704132,8.36660026534076,26.5271425203459,0,1,1,0,0,1,0
23,62,"Alto","Si",9,54,"Si",3,"Bajo","Neutral",4,"No","Secundaria","Cerca","Masculino",65,1.38629436111989,4.14313472639153,7.87400787401181,24.2503124054604,0,0,0,1,1,0,1
30,99,"Medio","Si",6,57,"Si",0,"Bajo","Neutral",4,"No","Postgrado","Cerca","Masculino",73,0,4.60517018598809,9.9498743710662,34.2039533818444,1,0,1,0,1,0,0
15,74,"Medio","Si",4,92,"Si",1,"Medio","Positiva",3,"No","Postgrado","Cerca","Masculino",66,0.693147180559945,4.31748811353631,8.60232526704263,27.6360160846992,0,0,1,0,1,0,1
12,72,"Medio","Si",6,60,"Si",0,"Bajo","Neutral",4,"No","Postgrado","Cerca","Masculino",62,0,4.29045944114839,8.48528137423857,27.0838897841752,0,1,0,0,1,0,0
15,96,"Alto","No",5,86,"Si",2,"Alto","Positiva",2,"No","Secundaria","Cerca","Masculino",71,1.09861228866811,4.57471097850338,9.79795897113271,33.4446303869241,1,0,1,0,1,0,1
12,83,"Alto","No",8,61,"Si",3,"Alto","Neutral",5,"Si","Secundaria","Cerca","Masculino",66,1.38629436111989,4.43081679884331,9.1104335791443,30.0675172565702,1,0,1,0,1,0,0
28,69,"Alto","Si",7,54,"No",1,"Bajo","Neutral",2,"No","Universitaria","Lejos","Masculino",65,0.693147180559945,4.24849524204936,8.30662386291807,26.2469825906804,0,0,0,1,1,0,0
29,96,"Alto","Si",8,95,"Si",0,"Alto","Positiva",2,"No","Secundaria","Cerca","Femenino",75,0,4.57471097850338,9.79795897113271,33.4446303869241,1,0,1,0,1,0,1
22,100,"Medio","No",7,95,"Si",2,"Bajo","Positiva",4,"No","Universitaria","Cerca","Masculino",74,1.09861228866811,4.61512051684126,10,34.4555204501369,1,0,0,1,1,0,0
27,63,"Bajo","Si",7,80,"Si",1,"Medio","Neutral",3,"No","Secundaria","Moderado","Masculino",65,0.693147180559945,4.15888308335967,7.93725393319377,24.5395387185845,0,1,1,0,0,1,1
21,94,"Medio","No",7,73,"Si",2,"Bajo","Positiva",3,"No","Postgrado","Cerca","Femenino",71,1.09861228866811,4.55387689160054,9.69535971483266,32.9344590650483,0,0,1,0,1,0,1
19,76,"Bajo","Si",9,78,"Si",1,"Bajo","Negativa",1,"No","Postgrado","Cerca","Femenino",65,0.693147180559945,4.34380542185368,8.71779788708135,28.1836831634198,0,0,0,1,1,0,0
18,81,"Bajo","Si",7,70,"Si",0,"Bajo","Neutral",2,"No","Universitaria","Cerca","Masculino",65,0,4.40671924726425,9,29.5343173821803,0,1,1,0,1,0,1
18,97,"Bajo","No",9,88,"Si",0,"Bajo","Neutral",4,"No","Secundaria","Moderado","Femenino",67,0,4.58496747867057,9.8488578017961,33.6985186145644,1,0,1,0,1,0,0
11,99,"Bajo","Si",9,88,"Si",2,"Bajo","Neutral",2,"No","Secundaria","Moderado","Masculino",67,1.09861228866811,4.60517018598809,9.9498743710662,34.2039533818444,1,0,1,0,1,0,0
22,70,"Medio","No",7,91,"Si",2,"Medio","Positiva",1,"No","Secundaria","Cerca","Masculino",66,1.09861228866811,4.26267987704132,8.36660026534076,26.5271425203459,1,0,1,0,1,0,0
20,69,"Medio","Si",7,76,"Si",1,"Medio","Positiva",3,"No","Secundaria","Cerca","Femenino",67,0.693147180559945,4.24849524204936,8.30662386291807,26.2469825906804,0,1,0,1,1,0,0
24,63,"Medio","No",6,90,"No",2,"Bajo","Neutral",5,"No","Postgrado","Cerca","Femenino",66,1.09861228866811,4.15888308335967,7.93725393319377,24.5395387185845,1,0,1,0,1,0,1
21,82,"Alto","No",9,58,"Si",0,"Medio","Negativa",2,"No","Secundaria","Cerca","Masculino",65,0,4.4188406077966,9.05538513813742,29.8014050155455,1,0,0,0,1,0,0
19,61,"Medio","Si",6,52,"No",1,"Bajo","Neutral",3,"No","Secundaria","Lejos","Femenino",59,0.693147180559945,4.12713438504509,7.81024967590665,23.959683148738,0,0,0,1,1,0,0
15,76,"Alto","Si",6,82,"Si",4,"Bajo","Positiva",4,"No","Secundaria","Moderado","Femenino",69,1.6094379124341,4.34380542185368,8.71779788708135,28.1836831634198,1,0,0,1,0,1,1
20,63,"Medio","No",7,55,"Si",2,"Bajo","Negativa",3,"No","Secundaria","Cerca","Masculino",63,1.09861228866811,4.15888308335967,7.93725393319377,24.5395387185845,0,1,1,0,0,1,0
24,76,"Medio","No",5,78,"Si",1,"Medio","Neutral",4,"Si","Secundaria","Moderado","Masculino",65,0.693147180559945,4.34380542185368,8.71779788708135,28.1836831634198,0,1,0,0,1,0,1
13,62,"Bajo","No",6,86,"Si",2,"Bajo","Neutral",4,"No","Secundaria","Cerca","Masculino",61,1.09861228866811,4.14313472639153,7.87400787401181,24.2503124054604,0,1,1,0,1,0,0
21,93,"Medio","No",9,70,"Si",0,"Medio","Neutral",1,"No","Postgrado","Lejos","Femenino",68,0,4.54329478227,9.64365076099295,32.6781539201505,1,0,0,0,0,1,0
21,68,"Alto","Si",8,52,"Si",3,"Bajo","Neutral",2,"No","Universitaria","Moderado","Masculino",65,1.38629436111989,4.23410650459726,8.24621125123532,25.9656018732522,1,0,1,0,1,0,0
16,95,"Alto","Si",8,52,"Si",0,"Bajo","Positiva",3,"No","Postgrado","Moderado","Masculino",69,0,4.56434819146784,9.74679434480896,33.1899475010386,1,0,1,0,1,0,1
21,90,"Medio","Si",10,95,"Si",2,"Alto","Neutral",4,"No","Universitaria","Cerca","Masculino",72,1.09861228866811,4.51085950651685,9.48683298050514,31.9042224374586,0,1,0,0,0,1,1
13,69,"Bajo","Si",7,53,"No",2,"Medio","Negativa",3,"Si","Secundaria","Cerca","Femenino",59,1.09861228866811,4.24849524204936,8.30662386291807,26.2469825906804,0,1,1,0,1,0,1
22,63,"Medio","No",9,87,"Si",0,"Alto","Negativa",2,"No","Universitaria","Moderado","Femenino",63,0,4.15888308335967,7.93725393319377,24.5395387185845,0,0,1,0,0,1,0
15,89,"Medio","Si",8,96,"Si",3,"Bajo","Negativa",3,"No","Secundaria","Cerca","Masculino",69,1.38629436111989,4.49980967033027,9.4339811320566,31.6445331884519,0,1,1,0,0,1,0
